id	headword	subject_type	vol	fascicle	date	col1	col2	colspan	author1	author2	author3	author4	entry_type	scan	Wikidata	FactGrid	Mythogram	redirect_target	remarks	referring_to_entry	excerpt
RLMcs399	Bd. I Sp. 767f. (Bellerophon). Zur Bedeutung des Namens vgl. jetzt auch Niedermann im Rhein. Mus. 1897 S. 506f.		3.1	37	1898	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA1							Bd. I Sp. 767f. (Bellerophon). Zur Bedeutung des Namens vgl. jetzt auch Niedermann im Rhein. Mus. 1897 S. 506f.
RLMcs400	Bulimos	deity	3.1	37	1898	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA1							Bd. I Sp. 833 schiebe ein: Bulimos (Βούλιμος), böser Dämon des Heißhungers zu Chairoseia. ...
RLMcs401	Bd. I Sp. 888 Z. 52f. (Art. Cheirogastores) schiebe ein: ...		3.1	37	1898	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA1							Bd. I Sp. 888 Z. 52f. (Art. Cheirogastores) schiebe ein: ...
RLMcs402	Bd. I Sp. 938 Z. 24 (Daeira, Daira) füge hinzu die Inschrift aus der attischen Tetrapolis ...		3.1	37	1898	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA1							Bd. I Sp. 938 Z. 24 (Daeira, Daira) füge hinzu die Inschrift aus der attischen Tetrapolis ...
RLMcs403	Derkylos	character	3.1	37	1898	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA1							Bd. I Sp. 992 schiebe ein: Derkylos (Dercylos), nach Grat. Falisc. Cyneget. 100ff. ein Arkader, den Artemis wegen seiner Gerechtigkeit und Frömmigkeit die Jagdkunst lehrte ...
RLMcs404	Elephantis 2	deity	3.1	37	1898	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA1							Bd. I Sp. 1240 Z. 21 schiebe ein: 2) Elephantis, sonst unbekannte Gottheit, …
RLMcs405	Encheirogastores		3.1	37	1898	4		4	Roscher				cross-reference	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2				Cheirogastores			Bd. I Sp. 1244 einzuschieben: Encheirogastores s. Cheirogastores.
RLMcs406	Engastrocheires		3.1	37	1898	4		4	Roscher				cross-reference	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2				Encheirogastores and Cheirogastores			Bd. I Sp. 1249 einzuschieben: Engastrocheires s. Encheirogastores u. Cheirogastores.
RLMcs407	Galios	character	3.1	37	1898	4		4	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 1591 Z. 35 füge ein: Galios (Γάλιος), ein in der attischen Tetrapolis verehrter Heros ...
RLMcs408	Gasterocheires		3.1	37	1898	4		4	Roscher				cross-reference	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2				Kyklopen, Cheirogastores and Engastrocheires			Bd. I Sp. 1605 schiebe ein: Gasterocheires s. Kyklopen, Cheirogastores und Engastrocheires.
RLMcs409	Bd. I Sp. 2106 Z. 16 (Hera) streiche Alkman fr. 16. Das Fragment bezieht sich nicht auf den Pfau, sondern auf Helichrysos und Cypergras. ...		3.1	37	1898	4		4	Roscher				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 2106 Z. 16 (Hera) streiche Alkman fr. 16. Das Fragment bezieht sich nicht auf den Pfau, sondern auf Helichrysos und Cypergras. ...
RLMcs410	Hyttenios	character	3.1	37	1898	4		4	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 2860 Z. 68 füge hinzu: Hyttenios (Ὕττήνιος), Heros eponymos der attischen Tetrapolis ...
RLMcs411	Keles	character	3.1	37	1898	4		4	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. II Sp. 1028 schiebe ein: Keles (Κέλης), ein Heros, der mit Ὀρθάνης, Κονίσαλος (s. d.), Λόρδων (s. d.), Κύβδασος (s. d.) zum Gefolge der Aphrodite gehörte ...
RLMcs412	Kyklops 6		3.1	37	1898	4		4	Roscher				cross-reference	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2				Myrmex 1			Bd. II Sp. 1690 Z. 65 schiebe ein: 6) s. Myrmex 1.
RLMcs413	Bd. II Sp. 2414 (Art. Mandros) füge hinzu: ...		3.1	37	1898	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. II Sp. 2414 (Art. Mandros) füge hinzu: ...
RLMcs414	Bd. II Sp. 2369 Fig. 13. Marduk. Die als unecht bezeichnete Inschrift ist assyrische Spiegelschrift.		3.1	37	1898	4		4	Jeremias				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. II Sp. 2369 Fig. 13. Marduk. Die als unecht bezeichnete Inschrift ist assyrische Spiegelschrift.
RLMcs415	Bd. III Sp. 48 Z. 39ff. und Sp. 51 Z. 27ff. Nebo. ...		3.1	37	1898	4		4	Jeremias				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. III Sp. 48 Z. 39ff. und Sp. 51 Z. 27ff. Nebo. ...
RLMcs416	Bd. III Sp. 49, 4ff. und 51, 17ff. In einem assyrischen Briefe ...		3.1	37	1898	4		4	Jeremias				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. III Sp. 49, 4ff. und 51, 17ff. In einem assyrischen Briefe ...
RLMcs417	Bd. III Sp. 55, II und Sp. 53 Z. 32ff. In der Borsippa-Inschrift ...		3.1	37	1898	4		4	Jeremias				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. III Sp. 55, II und Sp. 53 Z. 32ff. In der Borsippa-Inschrift ...
RLMcs418	Bd. III Sp. 61, VI. Ein Hymnus auf Nebo ist auch von ...		3.1	37	1898	4		4	Jeremias				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. III Sp. 61, VI. Ein Hymnus auf Nebo ist auch von ...
RLMcs419	Γένεσις	deity	3.1	37	1898	4		4	Hiller	Roscher			article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 1611 einzufügen: Γένεσις, deren Willen zusammen mit den Fäden Moiren den frühen Tod der ...
RLMcs420	Bd. I Sp. 707: Atlas ist mit argem Misverständnis der Ilias-Scholien zum Sohne der Okeanide Aithra (seiner Gattin) gemacht.		3.1	37	1898	4		4	Wernicke				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 707: Atlas ist mit argem Misverständnis der Ilias-Scholien zum Sohne der Okeanide Aithra (seiner Gattin) gemacht.
RLMcs421	Bd. I Sp. 788 zu Boëthoos und Bd. I Sp. 1389 zu Eteoneus ist die bei Pherek. (F. H. G. 1, 94. Schol. Od. 4, 22) vorliegende Genealogie hinzuzufügen: ...		3.1	37	1898	4		4	Wernicke				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 788 zu Boëthoos und Bd. I Sp. 1389 zu Eteoneus ist die bei Pherek. (F. H. G. 1, 94. Schol. Od. 4, 22) vorliegende Genealogie hinzuzufügen: ...
RLMcs422	Bd. I Sp. 1027: Diomeneia ist nicht Tochter des Atlas, sondern des Arkas b. Paus. 8, 9, 9.		3.1	37	1898	4		4	Wernicke				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 1027: Diomeneia ist nicht Tochter des Atlas, sondern des Arkas b. Paus. 8, 9, 9.
RLMcs423	Bd. I Sp. 1283: Epimachos (s. Nachtrag im 2. Halbband) ward auch in Knidus verehrt ...		3.1	37	1898	4		4	Wernicke				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 1283: Epimachos (s. Nachtrag im 2. Halbband) ward auch in Knidus verehrt ...
RLMcs424	Bd. I Sp. 1778: Gynnis = Dionysos; vgl. Aristoph. Thesm. 136: ποδαπὸς ὁ Γύννις		3.1	37	1898	4		4	Wernicke				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. I Sp. 1778: Gynnis = Dionysos; vgl. Aristoph. Thesm. 136: ποδαπὸς ὁ Γύννις
RLMcs425	Bd. II Sp. 1933: Leibenos ist nicht, wie Hesych. angiebt, Dionysos, sondern vielmehr Apollon Λαιρβηνός.		3.1	37	1898	4		4	Wernicke				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. II Sp. 1933: Leibenos ist nicht, wie Hesych. angiebt, Dionysos, sondern vielmehr Apollon Λαιρβηνός.
RLMcs426	Bd. II Sp. 1985. Leukas. Der Spiegel ist abgeb. II Sp. 2090 (unt. Lokalpersonifikationen).		3.1	37	1898	4		4	Wernicke				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. II Sp. 1985. Leukas. Der Spiegel ist abgeb. II Sp. 2090 (unt. Lokalpersonifikationen).
RLMcs427	Bd. II Sp. 2043 Z. 49 ist primum statt primam zu lesen.		3.1	37	1898	4		4	Wernicke				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA159-IA2							Bd. II Sp. 2043 Z. 49 ist primum statt primam zu lesen.
RLMcs428	Amynos	character	3.1	38	1898	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA1							Bd. I Sp. 328 schiebe ein: Amynos, Heros in Athen mit einem Heiligtum am westlichen Abhang der Akropolis. Körte, Mitt. d. att. Instit. 21 (1896) S. 287ff.
RLMcs429	Bd. I Sp. 743 (Azosiai). Gestatten Sie mir zu der Berichtigung Azesia auf dem Umschlage der 37. Lieferung des mytholog. Wörterbuches eine wohl nicht belanglose Berichtigung. ...		3.1	38	1898	3	4	3–4	Fränkel				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA1							Bd. I Sp. 743 (Azosiai). Gestatten Sie mir zu der Berichtigung Azesia auf dem Umschlage der 37. Lieferung des mytholog. Wörterbuches eine wohl nicht belanglose Berichtigung. ...
RLMcs430	Bd. I Sp. 750: (Βαργαδώθ) ist zu bemerken, daß 2 codd. des Suidas Βαργαθώθ bieten ...		3.1	38	1898	4		4	Lewy				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. I Sp. 750: (Βαργαδώθ) ist zu bemerken, daß 2 codd. des Suidas Βαργαθώθ bieten ...
RLMcs431	Deokure	epithet	3.1	38	1898	4		4	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. I Sp. 992 schiebe ein: Deokure (Δεωκούρη) = Deotochter d. i. Persephone; ...
RLMcs432	Bd. II Sp. 772, 10. Zu Ixion füge hinzu: ...		3.1	38	1898	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. II Sp. 772, 10. Zu Ixion füge hinzu: ...
RLMcs433	Bd. II Sp. 1628ff. Zu Kurotrophos. Vgl. Usener, Götternamen S. 124ff. und H. Schrader ...		3.1	38	1898	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. II Sp. 1628ff. Zu Kurotrophos. Vgl. Usener, Götternamen S. 124ff. und H. Schrader ...
RLMcs434	Bd. II Sp. 1919f. Zu Leandros füge hinzu: Vgl. die neueste gründliche Untersuchung der Sage von Hero und eandros von G. Knaack in der Festgabe für Susemihl S. 46ff.		3.1	38	1898	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. II Sp. 1919f. Zu Leandros füge hinzu: Vgl. die neueste gründliche Untersuchung der Sage von Hero und eandros von G. Knaack in der Festgabe für Susemihl S. 46ff.
RLMcs435	Bd. II Sp. 2303f. Zu Maleos füge hinzu: Vgl. Meleos und Lobeck, Aglaoph. 585f. Anm. 10.		3.1	38	1898	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. II Sp. 2303f. Zu Maleos füge hinzu: Vgl. Meleos und Lobeck, Aglaoph. 585f. Anm. 10.
RLMcs436	Bd. II Sp. 2775: 'Mendesia' III. Die Entdeckung der Munichia in Phygela ... Dies zur Steuer der Wahrheit und um die fremden Federn nicht länger als nötig zu behalten.		3.1	38	1898	4		4	Hiller				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. II Sp. 2775: 'Mendesia' III. Die Entdeckung der Munichia in Phygela ... Dies zur Steuer der Wahrheit und um die fremden Federn nicht länger als nötig zu behalten.
RLMcs437	Bd. II Sp. 2847 Zeile 50 (Metaphretor) füge ein: ...		3.1	38	1898	4		4	Drexler				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. II Sp. 2847 Zeile 50 (Metaphretor) füge ein: ...
RLMcs438	Bd. II Sp. 295. Zu Midamos. Bei Apollodoros 3, 1, 5 erscheint statt seiner Enkelados. ...		3.1	38	1898	4		4	Tümpel				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. II Sp. 295. Zu Midamos. Bei Apollodoros 3, 1, 5 erscheint statt seiner Enkelados. ...
RLMcs439	Bd. III Sp. 122 (Nemesis): H. Usener betont in den Sitzungsber. d. Wien. Akad. ... mit Recht, daß die Adrasteia eine aus dem Beinamen der 'unentrinnbaren' Nemesis entwickelte Nebengottheit ist. ...		3.1	38	1898	4		4	Roßbach				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. III Sp. 122 (Nemesis): H. Usener betont in den Sitzungsber. d. Wien. Akad. ... mit Recht, daß die Adrasteia eine aus dem Beinamen der 'unentrinnbaren' Nemesis entwickelte Nebengottheit ist. ...
RLMcs440	Bd. III Sp. 121: Zu den Chariten von Bupalos oberhalb der Nemesis von Smyrna ...		3.1	38	1898	4		4	Roßbach				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. III Sp. 121: Zu den Chariten von Bupalos oberhalb der Nemesis von Smyrna ...
RLMcs441	Bd. III Sp. 151: Einen Wiederherstellungsversuch des Basisreliefs der Nemesisstatue des Agorakritos hat inzwischen auch C. Robert veröffentlicht im 21. Hallischen Winckelsmannsprogr. ...		3.1	38	1898	4		4	Roßbach				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. III Sp. 151: Einen Wiederherstellungsversuch des Basisreliefs der Nemesisstatue des Agorakritos hat inzwischen auch C. Robert veröffentlicht im 21. Hallischen Winckelsmannsprogr. ...
RLMcs442	Bd. III Sp. 152: Die Bruchstücke der Basisreliefs sind neuerdings auch in Brunn und Bruckmanns Denkm. ...		3.1	38	1898	4		4	Roßbach				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. III Sp. 152: Die Bruchstücke der Basisreliefs sind neuerdings auch in Brunn und Bruckmanns Denkm. ...
RLMcs443	Bd. III Sp. 156, 160: Die Statue von Carnuntum und das pannonische Relief s. jetzt auch ...		3.1	38	1898	4		4	Roßbach				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA319-IA2							Bd. III Sp. 156, 160: Die Statue von Carnuntum und das pannonische Relief s. jetzt auch ...
RLMcs444	Bd. I Sp. 306 Z. 33 (Amphilochos 1) füge ein: Vgl. die Darstellung ...		3.1	39	1899	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA1							Bd. I Sp. 306 Z. 33 (Amphilochos 1) füge ein: Vgl. die Darstellung ...
RLMcs445	Anthister	epithet	3.1	39	1899	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA1							Bd. I Sp. 369 füge ein Anthister (Ἀνθιστήρ), selbständig gewordener Beiname des Dionysos auf Thera ...
RLMcs446	Bd. I Sp. 845 (Caelus). Vgl. auch C. I. L. 6, 81, wo Caelus dem Iuppiter gleichgesetzt wird: ...		3.1	39	1899	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA1							Bd. I Sp. 845 (Caelus). Vgl. auch C. I. L. 6, 81, wo Caelus dem Iuppiter gleichgesetzt wird: ...
RLMcs447	Demoklos	character	3.1	39	1899	3		3	Türk				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA1					duplicate		Bd. I Sp. 987 füge ein: Demoklos, Vater des Smikros, dessen Sohn Branchos ist, Conon 33. Mythogr. Vat. 1, 81. 2, 85 heißt der Vater des Branchos Synichron, wohl verderbte Überlieferung für Smikros, und dessen Vater Cius. Varro im Schol. zu Stat. Theb. 8, 198 hat für diesen die Lesart Olus.
RLMcs448	Bd. I Sp. 1157, 16 (Dioskuren) muß es heißen: Schol. Pind. Pyth. 2, 128; 1158, 15: Eur. El. 990; ...		3.1	39	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA1					duplicate		Bd. I Sp. 1157, 16 (Dioskuren) muß es heißen: Schol. Pind. Pyth. 2, 128; 1158, 15: Eur. El. 990; ...
RLMcs449	Ekklesia	deity	3.1	39	1899	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA1							Bd. I Sp. 1223 füge ein: Ekklesia (ΕΚΚΛΗ[ϹΙΑ?]), göttliche Personifikation auf Münzen von Aigeai in Kilikien. ...
RLMcs450	Bd. I Sp. 1249 (Eniautos) füge hinzu: Vgl. aich Ael. frm. 22 Herch. ...		3.1	39	1899	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2							Bd. I Sp. 1249 (Eniautos) füge hinzu: Vgl. aich Ael. frm. 22 Herch. ...
RLMcs451	Enipe	character	3.1	39	1899	4		4	Türk				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2					duplicate		Bd. I Sp. 1249 füge ein: Enipe, Gemahlin des Pieros, Königs von Macedonien, Mutter der mit den Musen weitteifernden Pieriden, Myth. Vat. 1, 86.
RLMcs452	Eritharses	character	3.1	39	1899	4		4	Türk				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2					duplicate		Bd. I Sp. 1339 füge ein: Eritharses, ein Milesier, welcher den von seinem Sohne am Strande aufgefundenen Smikros, den nachmaligen Vater des Branchos, aufnimmt, Conon narrat. 33. Bei Myth. Vat. 2, 85 heißt der Milesier Patron (Lesart bei Myth. Vat. 1, 81 patronus).
RLMcs453	Bd. I Sp. 1628 (Geras) füge hinzu: S. auch Art. Herakles Sp. 2215. 2234 und Ael. frm. 22. Herch. ....		3.1	39	1899	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2							Bd. I Sp. 1628 (Geras) füge hinzu: S. auch Art. Herakles Sp. 2215. 2234 und Ael. frm. 22. Herch. ....
RLMcs454	Jacor	character	3.1	39	1899	4		4	Peter				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2							Bd. II Sp. 1 füge ein: Jacor lautet auf einer in Monum. d. inst. 6 Taf. 54 publizierten ... pränestinischen Ciste ... der [Name] einer jugendlichen männlichen Figur ...
RLMcs455	Kios 2 (?)	character	3.1	39	1899	4		4	Türk				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2					duplicate		Bd. II Sp. 1193 füge hinzu: Kios 2 (?) Vater des Smikros (cod. Synichron) bei Myth. Vat. 1, 81. 2, 85. ...
RLMcs456	Bd. II Sp. 1450 (Krokos) füge hinzu: ...		3.1	39	1899	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2							Bd. II Sp. 1450 (Krokos) füge hinzu: ...
RLMcs457	Bd. II Sp. 2845f. zu Mestra u. Mnestra (ib. Sp. 3081) vgl. Wilamowitz ...		3.1	39	1899	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2							Bd. II Sp. 2845f. zu Mestra u. Mnestra (ib. Sp. 3081) vgl. Wilamowitz ...
RLMcs458	Bd. III Sp. 8, Z. 49. Nantosuelta ist nicht ein Beiname des deus Sucellus, sondern eine Göttin.		3.1	39	1899	4		4	Drexler				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2							Bd. III Sp. 8, Z. 49. Nantosuelta ist nicht ein Beiname des deus Sucellus, sondern eine Göttin.
RLMcs459	Bd. III Sp. 128 (Nemesis). In dem eigentümlichen ... Bruchstück ... 		3.1	39	1899	4		4	Roßbach				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA479-IA2							Bd. III Sp. 128 (Nemesis). In dem eigentümlichen ... Bruchstück ... 
RLMcs460	Bd. I Sp. 100 (Agaue 5) füge hinzu: Vgl. Myth. Vat. 1, 120. 151. 204. 2, 78. 83. 3, 12, 5.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 100 (Agaue 5) füge hinzu: Vgl. Myth. Vat. 1, 120. 151. 204. 2, 78. 83. 3, 12, 5.
RLMcs461	Bd. I Sp. 210 (Akis) füge hinzu: Vgl. Myth. Vat. 1, 5; 2, 174.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 210 (Akis) füge hinzu: Vgl. Myth. Vat. 1, 5; 2, 174.
RLMcs462	Bd. I Sp. 250 (Alkyone) füge hinzu: Vgl. Myth. Vat. 1, 9; 2, 175.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 250 (Alkyone) füge hinzu: Vgl. Myth. Vat. 1, 9; 2, 175.
RLMcs463	Bd. I Sp. 253, 37 (Aloadai) hinzuzufügen: Myth. Vat. 1, 83; 2, 55.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 253, 37 (Aloadai) hinzuzufügen: Myth. Vat. 1, 83; 2, 55.
RLMcs464	Bd. I Sp. 255, 12 (Aloeus) hinzuzufügen: Myth. Vat. 1, 83; 2, 55.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 255, 12 (Aloeus) hinzuzufügen: Myth. Vat. 1, 83; 2, 55.
RLMcs465	Bd. I Sp. 1256ff. (Alpheios) füge hinzu: Vgl. Myth. VAt. 1, 3. 43; 2, 121. 122.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 1256ff. (Alpheios) füge hinzu: Vgl. Myth. VAt. 1, 3. 43; 2, 121. 122.
RLMcs466	Bd. I Sp. 310, 34 (Amphion) hinzuzufügen: die Verwandlung der Dirke in eine Quelle hat auch Myth. Vat. 1, 97, während 2, 74 die Quelle aus dem Blute der Dirke entstehen läßt.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 310, 34 (Amphion) hinzuzufügen: die Verwandlung der Dirke in eine Quelle hat auch Myth. Vat. 1, 97, während 2, 74 die Quelle aus dem Blute der Dirke entstehen läßt.
RLMcs467	Bd. I Sp. 326, 19 (Amykos) hinzuzufügen: die Mutter des Amykos heißt Meropes Myth. Vat. 1, 93. 107; 2, 140.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 326, 19 (Amykos) hinzuzufügen: die Mutter des Amykos heißt Meropes Myth. Vat. 1, 93. 107; 2, 140.
RLMcs468	Bd. I Sp. 342f. (Androgeos) füge hinzu: Vgl. Myth. Vat. 1, 3. 43; 2, 121. 122.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 342f. (Androgeos) füge hinzu: Vgl. Myth. Vat. 1, 3. 43; 2, 121. 122.
RLMcs469	Bd. I Sp. 364 (Anteia) füge hinzu: Vgl. Myth. Vat. 1, 71; 2, 131; 3, 14, 4. Fulg. 3, 1. Eust. ad Il. p. 632, 4. Tzetz ad Lycophr. 17 p. 293 Muell.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 364 (Anteia) füge hinzu: Vgl. Myth. Vat. 1, 71; 2, 131; 3, 14, 4. Fulg. 3, 1. Eust. ad Il. p. 632, 4. Tzetz ad Lycophr. 17 p. 293 Muell.
RLMcs470	Bd. I Sp. 659 (Astraia) füge hinzu: Vgl. Myth. Vat. 2, 16.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 659 (Astraia) füge hinzu: Vgl. Myth. Vat. 2, 16.
RLMcs471	Bd. I Sp. 659 Astraios 1) füge hinzu: Vgl. Myth. Vat. 1, 183; 2, 51.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 659 Astraios 1) füge hinzu: Vgl. Myth. Vat. 1, 183; 2, 51.
RLMcs472	Bd. I Sp. 737 (Autonoe) füge hinzu: Myth. Vat. 1, 120. 204; 2, 78. 81; 3, 12, 5.		3.1	40	1899	3		3	Türk				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA639-IA1					duplicate		Bd. I Sp. 737 (Autonoe) füge hinzu: Myth. Vat. 1, 120. 204; 2, 78. 81; 3, 12, 5.
